unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount,created_at
10KG,913,110,100430,17,17,425,4/8/2025,100430
10KG,700,220,77000,446,8,425,,
20KG,369,220,81180,15,15,426,,
20KG,84,220,18480,15,15,426,,
20KG,199,220,43780,29,29,426,,
20KG,67,220,14740,96,96,426,,
20KG,47,220,10340,66,66,426,,
20KG,35,220,7700,143,510,426,,
20KG,203,220,44660,4,32,426,,
20KG,53,220,11660,49,49,426,,
20KG,154,220,33880,272,538,426,4/16/2025,33880
20KG,77,110,16940,76,1,426,,
10KG,122,220,13420,7,7,425,4/8/2025,13420
20KG,533,220,117260,23,23,427,4/7/2025,117260
20KG,201,220,44220,359,566,427,,
20KG,143,220,31460,16,53,427,3/17/2025,31460
20KG,168,220,36960,75,25,427,,
20KG,150,220,33000,472,1,427,,
20KG,462,220,101640,29,29,428,,
20KG,211,220,46420,29,29,428,,
20KG,224,220,49280,5,5,428,3/25/2025,49280
20KG,189,220,41580,35,35,428,4/8/2025,41580
20KG,64,220,14080,6,6,428,3/19/2025,14080
20KG,84,220,18480,428,428,428,4/9/2025,18480
20KG,454,220,99880,10,10,429,,
20KG,168,220,36960,262,53,429,,
20KG,157,220,34540,132,132,429,,
20KG,65,220,14300,33,33,429,,
20KG,25,220,5500,129,20,429,,
20KG,27,220,5940,66,66,429,,
20KG,50,110,11000,14,14,429,,
10KG,271,110,29810,6,6,429,3/19/2025,29810
10KG,10,220,1100,33,33,429,,
20KG,362,220,79640,36,36,430,,
20KG,145,220,31900,15,15,430,,
20KG,197,220,43340,391,391,430,,
20KG,234,220,51480,17,17,430,4/28/2025,51480
20KG,236,220,51920,417,61,430,4/16/2025,51920
20KG,524,220,115280,10,10,431,,
20KG,214,220,47080,391,487,431,,
20KG,100,220,22000,431,431,431,,
20KG,62,220,13640,15,15,431,,
20KG,415,220,91300,10,10,432,,
20KG,210,220,46200,29,29,432,,
20KG,236,220,51920,36,36,432,,
20KG,200,220,44000,16,53,432,3/21/2025,44000
20KG,93,220,20460,389,15,432,,
20KG,114,220,25080,7,7,432,3/24/2025,25080
20KG,182,220,40040,12,588,433,,
20KG,317,220,69740,29,589,433,,
20KG,304,220,66880,61,590,433,4/16/2025,66880
20KG,237,220,52140,2,591,433,,
20KG,100,110,22000,2,592,433,,
10KG,50,110,5500,35,593,433,,
10KG,50,110,5500,6,594,433,3/19/2025,5500
10KG,515,110,56650,93,595,434,,
10KG,177,110,19470,26,596,434,3/18/2025,19470
10KG,70,110,7700,475,597,434,3/18/2025,7700
10KG,40,220,4400,476,598,434,3/18/2025,4400
20KG,172,110,37840,5,599,434,,
10KG,343,110,37730,93,11,435,,
10KG,84,110,9240,99,99,435,5/1/2025,9240
10KG,86,110,9460,30,30,435,,
10KG,224,110,24640,367,367,435,4/4/2025,24640
10KG,16,110,1760,99,99,435,5/1/2025,1760
10KG,80,110,8800,30,30,435,,
10KG,63,110,6930,99,99,435,5/1/2025,6930
10KG,90,110,9900,477,477,435,4/4/2025,9900
10KG,21,110,2310,63,63,435,4/4/2025,2310
10KG,67,110,7370,368,240,435,4/16/2025,7370
10KG,3,110,330,68,68,435,,
10KG,110,110,12100,453,370,435,,
10KG,55,110,6050,27,27,435,4/10/2025,6050
10KG,56,110,6160,48,48,435,4/16/2025,6160
10KG,2,110,220,27,27,435,4/10/2025,220
10KG,12,110,1320,65,65,435,,
10KG,89,110,9790,404,236,435,,
10KG,91,110,10010,398,236,435,5/8/2025,10010
10KG,126,110,13860,8,8,435,,
10KG,53,110,5830,370,370,435,,
10KG,1,110,110,45,45,435,,
10KG,2,110,220,370,370,435,,
10KG,111,110,12210,263,28,435,4/4/2025,12210
10KG,112,110,12320,414,414,435,,
10KG,59,110,6490,239,239,435,4/4/2025,6490
10KG,142,110,15620,242,6,435,4/4/2025,15620
10KG,149,110,16390,198,198,435,,
10KG,44,220,4840,427,427,435,4/4/2025,4840
20KG,1,110,220,68,68,435,,
10KG,154,110,16940,397,397,436,4/12/2025,16940
10KG,74,110,8140,27,27,436,4/24/2025,8140
10KG,105,110,11550,35,35,436,4/12/2025,11550
10KG,114,110,12540,69,39,436,,
10KG,104,110,11440,10,39,436,4/12/2025,11440
10KG,245,110,26950,47,47,436,5/7/2025,26950
10KG,32,110,3520,406,189,436,4/12/2025,3520
10KG,32,110,3520,80,156,436,4/24/2025,3520
10KG,33,110,3630,449,136,436,4/28/2025,3630
10KG,104,110,11440,67,67,436,,
10KG,9,110,990,220,7,436,4/29/2025,990
10KG,140,110,15400,83,83,436,4/12/2025,15400
10KG,40,110,4400,189,189,436,4/12/2025,4400
10KG,151,110,16610,401,213,436,4/29/2025,16610
10KG,104,110,11440,249,73,436,4/12/2025,11440
10KG,142,110,15620,230,7,436,4/29/2025,15620
10KG,56,110,6160,43,43,436,4/12/2025,6160
10KG,55,110,6050,89,89,436,4/16/2025,6050
10KG,25,110,2750,478,478,436,4/12/2025,2750
10KG,254,110,27940,90,90,436,4/12/2025,27940
10KG,141,110,15510,13,13,436,4/12/2025,15510
10KG,110,110,12100,109,109,436,5/7/2025,12100
10KG,17,110,1870,258,258,436,4/12/2025,1870
10KG,136,110,14960,401,376,436,4/12/2025,14960
10KG,171,110,18810,11,11,437,,
10KG,99,110,10890,281,281,437,4/16/2025,10890
10KG,97,110,10670,396,124,437,,
10KG,64,110,7040,55,55,437,4/9/2025,7040
10KG,65,110,7150,197,197,437,4/9/2025,7150
10KG,106,110,11660,55,55,437,4/9/2025,11660
10KG,106,110,11660,197,197,437,4/9/2025,11660
10KG,687,110,75570,178,51,437,4/9/2025,75570
10KG,78,110,8580,82,82,437,4/9/2025,8580
10KG,77,110,8470,235,235,437,4/9/2025,8470
10KG,113,110,12430,130,526,437,4/9/2025,12430
10KG,127,110,13970,11,11,437,,
10KG,136,110,14960,59,74,437,3/15/2025,14960
10KG,116,110,12760,395,395,437,,
10KG,138,110,15180,7,7,437,4/9/2025,15180
10KG,75,110,8250,276,276,437,4/9/2025,8250
10KG,74,110,8140,275,275,437,4/9/2025,8140
10KG,5,110,550,259,259,437,4/9/2025,550
10KG,19,110,2090,76,1,437,4/9/2025,2090
10KG,321,110,35310,56,56,438,4/18/2025,35310
10KG,229,110,25190,17,17,438,4/18/2025,25190
10KG,413,110,45430,178,51,438,4/18/2025,45430
10KG,61,110,6710,394,120,438,4/18/2025,6710
10KG,81,110,8910,479,479,438,4/18/2025,8910
10KG,82,110,9020,63,63,438,4/26/2025,9020
10KG,182,110,20020,24,24,438,4/18/2025,20020
10KG,56,110,6160,208,208,438,4/18/2025,6160
10KG,84,110,9240,7,7,438,4/18/2025,9240
10KG,242,110,26620,54,54,438,4/18/2025,26620
10KG,192,110,21120,63,63,438,4/18/2025,21120
10KG,175,110,19250,21,21,438,4/18/2025,19250
10KG,15,220,1650,82,82,438,4/18/2025,1650
20KG,50,220,11000,83,83,438,4/18/2025,11000
20KG,40,220,8800,480,87,439,4/30/2025,8800
20KG,61,220,13420,481,538,439,4/16/2025,13420
20KG,89,220,19580,16,53,439,3/21/2025,19580
20KG,223,220,49060,16,53,439,3/21/2025,49060
20KG,256,220,56320,23,23,439,,
20KG,277,220,60940,29,29,439,,
20KG,239,220,52580,4,32,439,,
20KG,52,220,11440,76,1,439,,
20KG,373,220,82060,10,10,440,,
20KG,151,220,33220,132,132,440,,
20KG,211,220,46420,179,179,440,,
20KG,289,220,63580,14,14,440,,
20KG,50,220,11000,7,7,440,3/24/2025,11000
20KG,151,220,33220,72,21,440,,
20KG,175,220,38500,417,61,441,4/16/2025,38500
20KG,91,220,20020,9,9,441,4/28/2025,20020
20KG,281,220,61820,36,36,441,,
20KG,111,220,24420,66,66,441,,
20KG,93,220,20460,29,29,441,,
20KG,58,220,12760,5,5,441,4/17/2025,12760
20KG,40,220,8800,143,510,441,,
20KG,122,220,26840,6,6,441,4/9/2025,26840
20KG,184,110,40480,6,6,441,,
10KG,119,110,13090,67,67,442,,
10KG,39,110,4290,230,7,442,4/12/2025,4290
10KG,41,110,4510,187,83,442,4/12/2025,4510
10KG,53,110,5830,406,250,442,4/12/2025,5830
10KG,35,110,3850,449,136,442,4/28/2025,3850
10KG,37,110,4070,80,156,442,4/24/2025,4070
10KG,1,110,110,482,482,442,4/12/2025,110
10KG,81,110,8910,479,479,442,4/12/2025,8910
10KG,80,110,8800,433,433,442,4/18/2025,8800
10KG,100,110,11000,249,73,442,4/12/2025,11000
10KG,51,110,5610,394,120,442,4/12/2025,5610
10KG,116,110,12760,54,54,442,4/12/2025,12760
10KG,90,110,9900,397,397,442,4/12/2025,9900
10KG,213,110,23430,42,42,442,4/23/2025,23430
10KG,124,110,13640,83,83,442,4/12/2025,13640
10KG,84,110,9240,24,24,442,5/23/2025,9240
10KG,157,110,17270,69,39,442,,
10KG,87,110,9570,232,62,442,,
10KG,78,110,8580,43,43,442,4/12/2025,8580
10KG,82,110,9020,90,90,442,4/12/2025,9020
10KG,82,110,9020,109,109,442,5/7/2025,9020
10KG,67,110,7370,43,43,442,4/12/2025,7370
10KG,7,110,770,47,47,442,4/12/2025,770
10KG,216,110,23760,35,35,442,4/12/2025,23760
10KG,178,110,19580,54,54,442,4/12/2025,19580
10KG,156,110,17160,54,54,442,4/12/2025,17160
10KG,2,110,220,54,54,442,4/12/2025,220
10KG,59,110,6490,61,61,443,4/16/2025,6490
10KG,21,110,2310,293,1,443,4/15/2025,2310
10KG,98,110,10780,235,235,443,4/9/2025,10780
10KG,98,110,10780,82,82,443,4/9/2025,10780
10KG,172,110,18920,17,17,443,4/16/2025,18920
10KG,260,110,28600,446,8,443,,
10KG,55,110,6050,7,7,443,4/9/2025,6050
10KG,254,110,27940,55,55,443,4/9/2025,27940
10KG,1,110,110,197,197,443,4/9/2025,110
10KG,107,110,11770,276,276,443,4/9/2025,11770
10KG,107,110,11770,275,275,443,4/9/2025,11770
10KG,104,110,11440,395,395,443,,
10KG,100,110,11000,59,600,443,3/17/2025,11000
10KG,47,110,5170,396,124,443,,
10KG,353,110,38830,178,51,443,5/21/2025,38830
10KG,188,110,20680,178,51,443,5/21/2025,20680
10KG,296,110,32560,56,56,443,4/9/2025,32560
10KG,47,110,5170,460,584,443,4/9/2025,5170
10KG,7,220,770,461,23,443,4/9/2025,770
20KG,484,220,106480,36,36,444,,
20KG,108,220,23760,9,9,444,4/28/2025,23760
20KG,111,220,24420,35,35,444,,
20KG,298,220,65560,14,14,444,,
20KG,145,220,31900,132,132,444,,
20KG,62,220,13640,417,417,444,4/16/2025,13640
20KG,62,220,13640,17,17,444,,
20KG,49,220,10780,29,29,444,,
20KG,557,220,122540,10,10,445,,
20KG,124,220,27280,445,15,445,,
20KG,190,220,41800,179,179,445,,
20KG,146,220,32120,66,66,445,,
20KG,102,220,22440,293,1,445,,
20KG,86,220,18920,72,21,445,,
20KG,82,110,18040,287,287,445,,
10KG,249,110,27390,198,198,446,,
10KG,58,110,6380,20,20,446,5/16/2025,6380
10KG,40,110,4400,453,370,446,,
10KG,47,110,5170,483,601,446,,
10KG,49,110,5390,239,239,446,4/21/2025,5390
10KG,79,110,8690,240,236,446,,
10KG,80,110,8800,404,45,446,,
10KG,82,110,9020,398,236,446,,
10KG,136,110,14960,93,11,446,,
10KG,237,110,26070,27,27,446,4/21/2025,26070
10KG,41,110,4510,27,65,446,,
10KG,16,110,1760,70,70,446,,
10KG,25,110,2750,484,420,446,,
10KG,53,110,5830,20,20,446,5/16/2025,5830
10KG,26,110,2860,485,87,446,4/26/2025,2860
10KG,87,110,9570,28,28,446,4/21/2025,9570
10KG,198,110,21780,6,6,446,4/21/2025,21780
10KG,30,110,3300,483,24,446,4/21/2025,3300
10KG,85,110,9350,414,414,446,,
10KG,133,110,14630,5,5,446,4/21/2025,14630
10KG,61,110,6710,5,240,446,4/22/2025,6710
10KG,58,110,6380,9,9,446,4/28/2025,6380
10KG,119,110,13090,54,54,446,3/25/2025,13090
10KG,47,110,5170,9,9,446,4/28/2025,5170
10KG,1,110,110,256,256,446,4/21/2025,110
10KG,60,110,6600,401,213,446,4/29/2025,6600
10KG,47,110,5170,401,376,446,4/21/2025,5170
10KG,1,110,110,217,217,446,5/2/2025,110
10KG,190,110,20900,140,39,446,4/28/2025,20900
10KG,239,110,26290,220,7,446,,
10KG,1,110,110,28,28,446,4/21/2025,110
10KG,238,220,26180,63,63,446,5/23/2025,26180
20KG,47,220,10340,83,83,446,4/21/2025,10340
20KG,66,220,14520,47,47,446,4/21/2025,14520
20KG,224,220,49280,2,591,447,,
20KG,103,220,22660,2,592,447,,
20KG,334,220,73480,29,589,447,,
20KG,178,220,39160,29,29,447,,
20KG,224,220,49280,23,23,447,,
20KG,447,220,98340,36,36,448,,
20KG,260,220,57200,14,14,448,,
20KG,128,220,28160,29,29,448,,
20KG,90,220,19800,35,35,448,,
20KG,78,220,17160,72,72,448,,
20KG,64,220,14080,9,9,448,5/6/2025,14080
20KG,63,220,13860,132,132,448,,
20KG,401,220,88220,66,66,449,,
20KG,198,220,43560,486,538,449,4/16/2025,43560
20KG,315,220,69300,29,29,449,,
20KG,150,220,33000,359,566,449,,
20KG,51,220,11220,23,23,449,,
20KG,65,220,14300,16,53,449,,
20KG,511,220,112420,10,10,450,,
20KG,147,220,32340,293,1,450,,
20KG,80,220,17600,7,7,450,,
20KG,62,220,13640,102,102,450,,
20KG,56,110,12320,143,510,450,,
10KG,96,110,10560,30,30,450,4/18/2025,10560
10KG,56,110,6160,99,99,450,4/18/2025,6160
10KG,30,110,3300,367,367,450,4/18/2025,3300
10KG,39,110,4290,27,27,450,4/24/2025,4290
10KG,38,110,4180,48,48,450,4/24/2025,4180
10KG,89,110,9790,8,8,450,,
10KG,12,110,1320,102,102,450,,
10KG,1,110,110,68,68,450,,
10KG,8,110,880,14,14,450,4/21/2025,880
10KG,48,110,5280,480,87,450,4/26/2025,5280
10KG,48,110,5280,70,70,450,,
10KG,5,110,550,9,9,450,4/28/2025,550
10KG,406,110,44660,487,487,450,4/18/2025,44660
10KG,119,110,13090,28,28,450,4/18/2025,13090
10KG,30,110,3300,20,20,450,,
10KG,30,110,3300,37,37,450,4/21/2025,3300
10KG,33,110,3630,479,479,451,4/18/2025,3630
10KG,32,110,3520,433,433,451,4/26/2025,3520
10KG,50,110,5500,54,54,451,,
10KG,81,110,8910,397,397,451,4/25/2025,8910
10KG,30,110,3300,403,403,451,4/18/2025,3300
10KG,143,110,15730,67,67,451,,
10KG,194,110,21340,83,83,451,4/18/2025,21340
10KG,39,110,4290,42,42,451,4/25/2025,4290
10KG,39,110,4290,54,54,451,,
10KG,83,110,9130,220,7,451,,
10KG,126,110,13860,47,47,451,4/18/2025,13860
10KG,50,110,5500,82,136,451,4/28/2025,5500
10KG,50,110,5500,406,250,451,4/18/2025,5500
10KG,16,110,1760,406,189,451,4/18/2025,1760
10KG,123,110,13530,24,24,451,5/23/2025,13530
10KG,75,110,8250,13,13,451,4/18/2025,8250
10KG,85,110,9350,90,90,451,4/18/2025,9350
10KG,41,110,4510,109,109,451,5/7/2025,4510
10KG,73,110,8030,69,39,451,,
10KG,112,110,12320,5,5,451,4/18/2025,12320
10KG,72,110,7920,230,7,451,,
10KG,65,110,7150,43,43,451,4/18/2025,7150
10KG,62,110,6820,89,89,451,4/18/2025,6820
10KG,50,110,5500,184,43,451,4/18/2025,5500
10KG,25,110,2750,478,478,451,4/18/2025,2750
10KG,72,110,7920,232,62,451,,
10KG,206,110,22660,54,54,451,,
10KG,47,110,5170,208,208,451,4/18/2025,5170
10KG,108,110,11880,180,26,451,4/24/2025,11880
10KG,26,110,2860,258,258,451,4/18/2025,2860
10KG,172,110,18920,249,73,451,4/22/2025,18920
10KG,874,110,96140,178,51,452,5/21/2025,96140
10KG,334,110,36740,7,7,452,4/12/2025,36740
10KG,136,110,14960,11,11,452,,
10KG,64,110,7040,276,276,452,4/12/2025,7040
10KG,63,110,6930,275,275,452,4/12/2025,6930
10KG,124,110,13640,17,17,452,4/21/2025,13640
10KG,63,110,6930,156,156,452,4/24/2025,6930
10KG,96,110,10560,213,213,452,4/29/2025,10560
10KG,57,110,6270,376,376,452,4/12/2025,6270
10KG,138,110,15180,6,6,452,4/12/2025,15180
10KG,71,110,7810,152,152,452,,
10KG,70,110,7700,11,11,452,,
10KG,34,110,3740,463,463,452,4/16/2025,3740
10KG,104,110,11440,472,39,452,4/12/2025,11440
10KG,79,110,8690,83,83,453,4/16/2025,8690
10KG,92,110,10120,24,24,453,5/23/2025,10120
10KG,98,110,10780,397,397,453,4/16/2025,10780
10KG,72,110,7920,394,602,453,4/16/2025,7920
10KG,281,110,30910,35,35,453,,
10KG,96,110,10560,63,63,453,4/16/2025,10560
10KG,98,110,10780,54,54,453,,
10KG,69,110,7590,54,54,453,,
10KG,61,110,6710,488,499,453,4/16/2025,6710
10KG,79,110,8690,67,67,453,,
10KG,110,110,12100,472,39,453,4/16/2025,12100
10KG,53,110,5830,479,479,453,4/16/2025,5830
10KG,54,110,5940,433,433,453,4/16/2025,5940
10KG,55,110,6050,406,603,453,4/16/2025,6050
10KG,71,110,7810,449,136,453,5/6/2025,7810
10KG,44,110,4840,80,156,453,4/24/2025,4840
10KG,22,110,2420,78,432,453,4/16/2025,2420
10KG,75,110,8250,184,43,453,4/16/2025,8250
10KG,62,110,6820,43,43,453,4/16/2025,6820
10KG,25,110,2750,478,478,453,4/23/2025,2750
10KG,154,110,16940,37,37,453,4/16/2025,16940
10KG,40,110,4400,220,7,453,4/16/2025,4400
10KG,129,110,14190,42,42,453,4/25/2025,14190
10KG,225,110,24750,249,73,453,4/18/2025,24750
10KG,28,110,3080,26,26,453,4/16/2025,3080
10KG,127,220,13970,21,21,453,4/16/2025,13970
20KG,40,220,8800,47,47,453,4/16/2025,8800
20KG,495,220,108900,10,10,454,,
20KG,277,220,60940,14,14,454,,
20KG,210,220,46200,293,1,454,,
20KG,90,220,19800,6,6,454,,
20KG,80,220,17600,37,37,454,,
20KG,65,220,14300,5,5,454,4/17/2025,14300
20KG,38,220,8360,143,510,454,,
20KG,36,220,7920,7,7,454,3/24/2025,7920
20KG,350,220,77000,29,29,455,,
20KG,132,220,29040,4,32,455,,
20KG,171,220,37620,359,566,455,,
20KG,236,220,51920,23,23,455,4/7/2025,51920
20KG,127,220,27940,342,538,455,4/16/2025,27940
20KG,76,220,16720,293,1,455,,
20KG,69,220,15180,16,53,455,3/27/2025,15180
20KG,45,220,9900,129,20,455,,
20KG,311,220,68420,445,15,456,,
20KG,71,220,15620,431,15,456,,
20KG,297,220,65340,36,36,456,,
20KG,119,220,26180,179,179,456,,
20KG,112,220,24640,72,21,456,,
20KG,166,220,36520,132,132,456,,
20KG,103,220,22660,417,61,456,4/16/2025,22660
20KG,1,110,220,489,489,456,,
10KG,250,110,27500,8,8,457,,
10KG,76,110,8360,5,5,457,,
10KG,195,110,21450,6,6,457,5/16/2025,21450
10KG,83,110,9130,414,414,457,,
10KG,83,110,9130,263,28,457,4/22/2025,9130
10KG,60,110,6600,453,370,457,,
10KG,20,110,2200,2,24,457,4/22/2025,2200
10KG,49,110,5390,490,278,457,,
10KG,33,110,3630,27,27,457,4/22/2025,3630
10KG,34,110,3740,48,48,457,4/22/2025,3740
10KG,32,110,3520,267,65,457,,
10KG,55,110,6050,20,20,457,5/7/2025,6050
10KG,87,110,9570,491,491,457,,
10KG,14,110,1540,63,63,457,4/22/2025,1540
10KG,12,110,1320,70,70,457,,
10KG,251,110,27610,33,33,457,,
10KG,78,110,8580,350,561,457,,
10KG,127,110,13970,83,83,457,4/22/2025,13970
10KG,56,110,6160,69,39,457,,
10KG,23,110,2530,232,62,457,,
10KG,100,110,11000,26,26,457,4/24/2025,11000
10KG,51,110,5610,208,208,457,4/22/2025,5610
10KG,50,110,5500,47,47,457,5/7/2025,5500
10KG,58,110,6380,89,89,457,4/22/2025,6380
10KG,305,110,33550,230,7,457,,
10KG,111,110,12210,401,213,457,4/29/2025,12210
10KG,111,110,12210,401,376,457,4/22/2025,12210
10KG,1,220,110,10,10,457,4/22/2025,110
20KG,44,110,9680,47,47,457,5/7/2025,9680
10KG,315,110,34650,55,55,458,4/7/2025,34650
10KG,120,110,13200,464,1,458,4/7/2025,13200
10KG,31,110,3410,293,1,458,4/7/2025,3410
10KG,66,110,7260,275,275,458,4/7/2025,7260
10KG,67,110,7370,276,276,458,,
10KG,510,110,56100,17,17,458,4/21/2025,56100
10KG,200,110,22000,56,56,458,4/7/2025,22000
10KG,105,110,11550,460,584,458,4/7/2025,11550
10KG,445,110,48950,178,51,458,5/21/2025,48950
10KG,108,110,11880,396,124,458,,
10KG,375,220,41250,55,55,458,4/7/2025,41250
20KG,457,220,100540,10,10,459,,
20KG,243,220,53460,16,53,459,3/27/2025,53460
20KG,144,220,31680,35,35,459,,
20KG,111,220,24420,17,17,459,,
20KG,93,220,20460,445,15,459,,
20KG,80,220,17600,72,21,459,,
20KG,75,220,16500,2,2,459,,
20KG,72,220,15840,5,5,459,4/17/2025,15840
20KG,65,110,14300,6,6,459,3/26/2025,14300
10KG,97,110,10670,479,479,460,4/23/2025,10670
10KG,97,110,10670,433,433,460,4/18/2025,10670
10KG,217,110,23870,42,42,460,5/2/2025,23870
10KG,217,110,23870,37,37,460,4/16/2025,23870
10KG,86,110,9460,24,24,460,5/23/2025,9460
10KG,86,110,9460,249,73,460,4/19/2025,9460
10KG,85,110,9350,397,397,460,,
10KG,62,110,6820,394,120,460,5/2/2025,6820
10KG,49,110,5390,184,43,460,4/16/2025,5390
10KG,176,110,19360,10,39,460,,
10KG,63,110,6930,69,39,460,,
10KG,45,110,4950,232,62,460,,
10KG,95,110,10450,109,109,460,5/7/2025,10450
10KG,95,110,10450,90,90,460,4/24/2025,10450
10KG,40,110,4400,80,156,460,4/24/2025,4400
10KG,35,110,3850,350,561,460,4/23/2025,3850
10KG,48,110,5280,449,136,460,5/12/2025,5280
10KG,35,110,3850,406,189,460,4/16/2025,3850
10KG,156,110,17160,83,83,460,4/16/2025,17160
10KG,56,110,6160,1,1,460,4/17/2025,6160
10KG,74,110,8140,311,311,460,4/26/2025,8140
10KG,62,110,6820,82,82,460,4/16/2025,6820
10KG,75,110,8250,213,213,460,4/29/2025,8250
10KG,12,110,1320,345,345,460,,
10KG,1,110,110,54,54,460,4/16/2025,110
10KG,1,110,110,54,54,460,4/16/2025,110
10KG,1,110,110,479,479,460,4/23/2025,110
10KG,48,110,5280,30,30,461,,
10KG,119,110,13090,29,29,461,4/12/2025,13090
10KG,57,110,6270,61,61,461,4/16/2025,6270
10KG,111,110,12210,102,102,461,,
10KG,85,110,9350,6,6,461,4/12/2025,9350
10KG,107,110,11770,165,20,461,,
10KG,59,110,6490,99,99,461,5/3/2025,6490
10KG,213,110,23430,8,8,461,,
10KG,40,110,4400,453,370,461,,
10KG,36,110,3960,5,5,461,4/17/2025,3960
10KG,68,110,7480,27,27,461,,
10KG,68,110,7480,48,48,461,,
10KG,155,110,17050,198,198,461,,
10KG,50,110,5500,70,70,461,,
10KG,47,110,5170,87,87,461,4/26/2025,5170
10KG,57,110,6270,174,174,461,4/21/2025,6270
10KG,243,110,26730,33,33,461,,
10KG,59,110,6490,34,34,461,,
10KG,64,110,7040,471,471,461,,
10KG,76,110,8360,492,236,461,,
10KG,77,110,8470,493,45,461,,
10KG,88,110,9680,263,28,461,4/12/2025,9680
10KG,88,110,9680,414,414,461,,
10KG,2,110,220,275,275,461,4/12/2025,220
10KG,49,110,5390,427,427,461,4/12/2025,5390
10KG,53,110,5830,99,99,461,5/3/2025,5830
10KG,86,110,9460,367,367,461,4/12/2025,9460
10KG,70,110,7700,130,130,462,5/1/2025,7700
10KG,492,110,54120,446,8,462,,
10KG,79,110,8690,11,11,462,,
10KG,42,110,4620,275,275,462,5/1/2025,4620
10KG,45,110,4950,276,276,462,5/1/2025,4950
10KG,81,110,8910,55,55,462,5/1/2025,8910
10KG,213,110,23430,56,56,462,5/1/2025,23430
10KG,161,110,17710,11,11,462,,
10KG,218,110,23980,59,600,462,4/3/2025,23980
10KG,171,110,18810,395,395,462,,
10KG,353,110,38830,7,7,462,5/1/2025,38830
10KG,61,110,6710,488,499,463,5/7/2025,6710
10KG,130,110,14300,21,21,463,,
10KG,63,110,6930,165,54,464,,
10KG,216,110,23760,230,7,464,,
10KG,216,110,23760,47,47,464,4/18/2025,23760
10KG,136,110,14960,401,376,464,5/6/2025,14960
10KG,67,110,7370,401,213,464,4/29/2025,7370
10KG,3,110,330,494,504,464,4/18/2025,330
10KG,77,110,8470,345,345,464,,
10KG,79,110,8690,440,213,464,4/29/2025,8690
10KG,46,110,5060,106,106,464,5/2/2025,5060
10KG,94,110,10340,213,213,464,4/29/2025,10340
10KG,17,110,1870,217,217,464,5/2/2025,1870
10KG,34,110,3740,208,208,464,4/18/2025,3740
10KG,22,110,2420,189,189,464,4/18/2025,2420
10KG,71,110,7810,432,432,464,4/18/2025,7810
10KG,70,110,7700,39,39,464,4/28/2025,7700
10KG,51,110,5610,55,55,464,4/18/2025,5610
10KG,51,110,5610,197,197,464,4/18/2025,5610
10KG,393,110,43230,178,51,464,5/21/2025,43230
10KG,55,110,6050,488,499,465,5/7/2025,6050
10KG,155,110,17050,82,82,465,4/24/2025,17050
10KG,53,110,5830,184,43,465,4/18/2025,5830
10KG,68,110,7480,249,73,465,4/19/2025,7480
10KG,69,110,7590,397,397,465,4/25/2025,7590
10KG,258,110,28380,42,42,465,5/5/2025,28380
10KG,380,110,41800,37,37,465,4/18/2025,41800
10KG,44,110,4840,69,39,465,,
10KG,49,110,5390,433,433,465,4/18/2025,5390
10KG,34,110,3740,80,156,465,4/24/2025,3740
10KG,35,110,3850,136,136,465,,
10KG,33,110,3630,250,250,465,4/18/2025,3630
10KG,50,110,5500,479,479,465,4/23/2025,5500
10KG,74,110,8140,67,67,465,,
10KG,71,110,7810,35,35,465,,
10KG,149,110,16390,472,39,465,4/28/2025,16390
10KG,70,110,7700,83,83,465,4/18/2025,7700
10KG,33,110,3630,189,189,465,4/18/2025,3630
10KG,170,110,18700,24,24,465,5/23/2025,18700
10KG,104,110,11440,54,54,465,,
10KG,52,110,5720,63,63,465,5/2/2025,5720
10KG,64,110,7040,350,561,465,4/23/2025,7040
10KG,14,110,1540,495,7,465,4/18/2025,1540
10KG,2,110,220,54,62,465,,
10KG,109,110,11990,43,43,465,4/18/2025,11990
10KG,99,110,10890,90,90,465,4/18/2025,10890
10KG,98,110,10780,109,109,465,5/7/2025,10780
10KG,136,110,14960,230,7,465,4/18/2025,14960
10KG,44,110,4840,232,62,465,,
10KG,1,110,110,15,15,465,4/18/2025,110
10KG,1,110,110,27,27,465,4/18/2025,110
10KG,1,110,110,496,496,465,4/18/2025,110
10KG,1,110,110,47,47,465,4/18/2025,110
10KG,1,110,110,256,256,465,4/18/2025,110
10KG,25,110,2750,48,48,466,4/24/2025,2750
10KG,25,110,2750,65,65,466,,
10KG,79,110,8690,20,20,466,,
10KG,27,110,2970,27,27,466,4/24/2025,2970
10KG,241,110,26510,491,491,466,,
10KG,114,110,12540,5,5,466,4/18/2025,12540
10KG,150,110,16500,8,8,466,,
10KG,33,110,3630,370,370,466,,
10KG,87,110,9570,47,47,466,4/18/2025,9570
10KG,50,110,5500,151,151,466,4/18/2025,5500
10KG,20,110,2200,63,63,466,5/2/2025,2200
10KG,351,110,38610,6,6,466,,
10KG,63,110,6930,414,414,466,,
10KG,25,110,2750,70,70,466,,
10KG,7,110,770,68,68,466,,
10KG,2,110,220,377,377,466,4/18/2025,220
10KG,3,110,330,224,224,466,,
10KG,62,110,6820,242,6,466,4/23/2025,6820
10KG,62,110,6820,263,28,466,4/18/2025,6820
10KG,3,110,330,259,259,466,4/18/2025,330
